37	5r2/pp2pkpp/4bp2/4B3/1P6/P7/5RPP/3R2K1 b - - 0 23	0.5
37	2r3k1/pp2p1pp/4bp2/1P6/3B4/P7/5RPP/3R2K1 b - - 2 25	0.5
37	2r3k1/p3p1p1/1p2bp1p/1P6/P7/4B3/5RPP/3R2K1 b - - 1 27	0.5
37	2r3k1/p3p1p1/1p2bp1p/1P6/P2B4/5R2/6PP/3R2K1 b - - 5 29	0.5
37	6k1/p3p1p1/1p2bp1p/1P6/P7/2B5/6PP/3R2K1 b - - 0 31	0.5
37	R7/p3pkp1/1p2bp2/1P5p/P7/2B5/6PP/6K1 b - - 3 33	0.5
38	3r2k1/2p2ppp/3q4/1P1n1P2/4r3/4BR1P/P3Q1P1/6K1 w - - 5 29	0.5
39	2r2b1r/p2k2pp/5p2/1P3p2/2p1n3/4P3/P1P1P1PP/4KBR1 w - - 0 17	0.0
39	2r4r/p2k2pp/5p2/PP3p2/2p1n3/4b3/2P1P1PP/4KBR1 w - - 0 19	0.0
39	7r/p2k2pp/P4p2/1r3p2/2p1n3/4b3/2P1P1PP/4KB1R w - - 0 21	0.0
44	r3k2r/2p1npbp/6p1/pK6/1p6/1P3PPN/P1P4P/4R2R b kq - 0 21	0.5
44	1r2k2r/2p1np1p/6p1/p5N1/Kp1b4/1P3PP1/P1P4P/4R2R b k - 4 23	0.5
44	4k2r/1r2np2/6pp/p1p5/Kp2R3/1Pb2PPN/P1P4P/3R4 b k - 5 27	0.5
44	5rk1/4rp2/6pp/p1p5/Kp3N2/1Pb2PP1/P1P4P/3R4 b - - 1 29	0.5
44	1r4k1/r4p2/3R2pp/p1pN4/Kp6/1Pb2PP1/P1P4P/8 b - - 5 31	0.5
49	r3kb1r/ppp1pppp/2n1bn2/6N1/P7/3Q4/1P1P1PPP/RNB1K2R b KQkq - 2 8	0.5
51	3rk1nr/1pp1pp1p/p1n5/4b1P1/2P3Q1/4P3/PP1B3P/1K1R1BNR w k - 5 12	0.5
53	rn2kb1r/p3pppp/1pp5/8/4N3/4P3/PP3PPP/R1B1K1NR b KQkq - 0 11	0.5
53	rn2kb1r/p5pp/1pp1p3/5p2/8/4PNN1/PP3PPP/R1B1K2R b KQkq - 1 13	0.5
53	rn2k2r/p5pp/1pp1p3/5p2/8/4P1N1/PP1N1PPP/R3K2R b KQkq - 0 15	0.5
54	3rkb1r/p3pppp/2n1bn2/8/4P3/2N2N2/PPP2PPP/R1B1K2R w KQk - 0 10	0.5
54	4kb1r/p3pppp/4bn2/8/3rP3/2N5/PPP2PPP/R1B2RK1 w k - 0 12	0.5
57	8/pk3qpp/8/8/8/P6P/6PK/4r3 b - - 2 31	0.0
59	3k4/p1p2p1p/p1b2n2/5p2/3P4/P7/P4PqP/2B1K2R w K - 0 19	0.0
59	3k4/p1p2p1p/p1b5/3n1p2/3Pq3/P7/P2K1P1P/2B2R2 w - - 4 21	0.0
59	2k5/p1p2p1p/p7/3n1p2/b2Pq3/P7/PB3P1P/2K2R2 w - - 8 23	0.0
60	2r1kb1r/Bpp1p1p1/7p/1q1P4/2n1p3/8/1PP1NPPP/1K1RR3 w k - 1 17	0.5
61	3r2k1/2n3p1/4p2p/4N2P/1RP1N3/p7/P4PP1/6K1 w - - 0 27	0.5
61	8/2n3pk/4p2p/2PrN2P/4N3/p7/P4PP1/1R4K1 w - - 1 29	0.5
61	8/6pk/4p2p/2PnN2P/3rNP2/p7/P5P1/4R1K1 w - - 3 31	0.5
61	8/6pk/2P1p2p/3nN2P/3rNP2/p5P1/P7/4R1K1 w - - 1 33	0.5
61	8/6pk/2P1p2p/3nN2P/3rNP2/p5P1/P4K2/4R3 w - - 5 35	0.5
61	8/6pk/2PNp2p/3nN2P/5P2/p5P1/Pr6/4R1K1 w - - 9 37	0.5
62	3r4/k7/P5p1/3p4/3P4/3qPPP1/2p4P/4R1K1 w - - 0 33	0.5
62	3r4/1k6/6p1/3p4/3P4/3qPPP1/2p4P/R6K w - - 2 35	0.5
64	8/1p2k1p1/1p1p4/8/3P4/3K4/7q/8 w - - 0 33	0.5
64	8/1p2k1p1/3p4/1p1P4/4K3/8/3q4/8 w - - 2 35	0.5
65	4kb1r/p3p2p/2p1B1p1/4nn2/1B2N3/8/PP3P1P/R2Q2KR b k - 1 18	1.0
65	4k2r/p3p1b1/2p1B1pp/4nn2/1B2N3/8/PP3P1P/R2Q2KR b k - 1 20	1.0
65	4k3/p3prb1/2p1B1pp/2B1nn2/4N3/8/PP3P1P/2RQ2KR b - - 5 22	1.0
68	1k6/1p4r1/2n2p1p/p1b1pB2/8/1P2PP2/P3R1PP/3rB1K1 w - - 0 30	0.5
68	1k6/1p6/2n2p1p/p3pB2/P7/1P2PP2/6rP/4K3 w - - 0 34	0.5
70	8/pp1Bk1bp/4P2p/5p2/P7/2N5/1P2PP1P/3R2K1 w - - 0 23	1.0
72	r1br2k1/ppp2ppp/2n5/1B3n2/8/2P1p2P/PP4PR/2R1K1N1 b - - 1 16	0.0
73	r3k1nr/ppp2ppp/2n5/2bqP3/7P/7N/PPP1PPP1/RNB1KB2 w Qkq - 1 7	0.0
73	2kr2nr/ppp2ppp/2n5/2b1q3/4P2P/2N4N/PPP2PP1/R1B1KB2 w Q - 1 9	0.0
73	3r4/ppk2ppp/2n2n2/6q1/4P3/2NP4/PP4P1/4R1K1 w - - 2 17	0.0
73	3r4/ppk2ppp/2n5/3q4/8/3P4/PP4P1/4R1K1 w - - 0 19	0.0
74	r1b1kb1r/3np1pp/5n2/pB1p4/4p3/2N5/PPP2PPR/2KR2N1 b kq - 2 12	1.0
74	r3kb1r/1b1n2pp/5n2/pB1pp3/4p2R/2N5/PPP1NPP1/2KR4 b kq - 1 14	1.0
74	r4rk1/1b1nb1pp/5n2/pB1pp3/4p2R/2N3N1/PPP2PP1/1K1R4 b - - 5 16	1.0
75	3r2k1/p4pp1/2p1p2p/4B3/4P3/b1P1P3/b3BPPP/4K2R b - - 1 21	0.5
77	7k/1pp3pp/2n5/p3P3/P3p3/1PPr4/6PP/6KR w - - 0 24	0.5
77	7k/1pp3pp/8/p3n3/P6P/1r6/6P1/5K2 w - - 0 30	0.5
77	7k/1pp4p/7p/p3n3/Pr6/8/6P1/5K2 w - - 0 32	0.5
77	8/1pp3kp/7p/p3n3/r7/8/4K1P1/8 w - - 0 34	0.5
78	8/1p4p1/1B3pk1/P2P4/8/3r4/6PP/2R3KR w - - 1 30	0.5
81	6k1/1p3Np1/1P4p1/2pb4/8/4PN2/6PP/q2B2KR w - - 0 31	0.5
81	6k1/1p3bp1/1P4p1/2p5/8/4PN2/1q2BKPP/7R w - - 0 33	0.5
84	3rkb1r/pp2p1pp/8/5Q2/P7/3p4/1P1P1PPP/R1B1R1K1 b k - 0 15	0.5
84	3k1b1r/pp2p1pp/8/P1Q5/3r4/3p4/1P1P1PPP/R1B1R1K1 b - - 2 17	0.5
87	r2qkb2/p1ppppp1/1p3n2/5r2/1P1P4/2N5/P1P2P1R/R1BQ3K w q - 1 15	0.0
88	r1bk2nr/ppp3pp/n2bpp2/8/1P6/2P2N2/P3PPPP/RNB1KB1R w KQ - 1 9	0.5
88	1rk5/p5pp/3p1p2/8/8/3K1P2/P5rP/5R2 w - - 0 29	0.5
88	2r5/p5pp/3pkp2/8/8/3K1P2/P6P/8 w - - 3 33	0.5
89	3r1rk1/2p1ppbp/p4n2/3b1Q2/3P1P2/P7/1P2N2P/2K3R1 b - - 4 22	1.0
89	3rrk2/2p1ppbp/p4n2/3bQ3/3P1P2/P5R1/1P2N2P/2K5 b - - 8 24	1.0
89	3rr1k1/2p1ppbp/p7/3b4/3P1PQ1/P5R1/1P2N2P/2K5 b - - 0 26	1.0
90	r1b2rk1/pppn1p2/5np1/6Np/2Q5/8/PPP1P1PR/RNB1KB2 b Q - 2 11	1.0
90	r1b2rk1/1p1n1p2/5np1/p1p3Np/2Q2B2/2N5/PPP1P1PR/R3KB2 b Q - 1 13	1.0
90	8/5Q2/1p4pk/2p4p/N1B4R/8/PPP3P1/2K5 b - - 0 27	1.0
90	8/5Q2/6pk/7p/N1B4R/8/PPP3P1/2K5 b - - 0 29	1.0
91	rnb2r2/ppp1kN1p/6p1/8/4p3/8/PPPB1KPP/RN3B1R w - - 0 11	0.5
91	r1b5/ppp1kr1p/2n3p1/8/4p2K/8/PPPB2PP/RN3B1R w - - 2 13	0.5
91	4k3/1p4B1/8/6pp/p7/8/PPP1K1PP/8 w - - 0 31	0.5
92	rn2k2r/pp3ppp/3P4/1b2p3/4P3/7q/PKP5/8 b kq - 0 21	0.0
92	r4rk1/pp1P1ppp/2n5/4p3/2b1P3/P7/1KP5/5q2 b - - 0 25	0.0
93	r1bqk2r/pppp1pp1/2n4p/4p3/2N1P3/5N2/PPP2KPP/R1BQ1B1R b kq - 0 8	0.5
93	r1bq1rk1/ppp2pp1/2np3p/4p3/2N1P3/4BN2/PPP3PP/R2Q1BKR b - - 3 10	0.5
93	3rr2k/1pp2pp1/p1np3p/4p3/2N1B3/P1P1BNPb/1P2Q2P/3R2KR b - - 2 20	0.5
93	3rr1k1/1pp2pp1/p2p3p/P3p3/2N1B3/2P1BNPb/4Q2P/3R2KR b - - 0 24	0.5
93	1r2r2k/1pp2Bp1/p2p3p/P3p3/2N5/2P1BNPb/4Q2P/3R2KR b - - 0 26	0.5
93	2rr3k/1pp2Bp1/p2p2Qp/P3p3/2N5/2P1BNPb/7P/3R2KR b - - 4 28	0.5
93	2r4k/1pp3p1/p2p2Qp/P3p3/2N5/2P1BBPb/7P/3R2KR b - - 0 30	0.5
94	3r1r2/pp3ppk/8/5n2/PbP5/4PP2/P2R3P/3RK3 w - - 1 21	0.5
94	8/pp3ppk/8/P1P5/2n1P3/5P2/P2r3P/4K3 w - - 1 27	0.5
94	8/p4ppk/p1P5/8/2n1P3/5P2/r6P/4K3 w - - 0 29	0.5
94	2n5/p1P2ppk/p7/4P3/8/5P2/r6P/4K3 w - - 1 31	0.5
94	2n5/p1P3pk/p3p3/8/7P/5P2/2r5/4K3 w - - 0 33	0.5
95	4k1r1/1p3pp1/4p2p/B6P/P3n1P1/5P2/6K1/1q6 b - - 0 30	0.0
95	4k1r1/1pB2pp1/4p2p/7P/P3n1P1/7K/5q2/8 b - - 3 34	0.0
96	8/p1p2k1p/8/1pbn4/4NnK1/3r4/PPb4P/R3R3 b - - 5 29	0.5
99	2kr4/ppp2p1p/3b1p2/3P2r1/5N2/4P3/PPP2PPP/3RR1K1 w - - 1 21	0.5
99	2kr4/ppp2p1p/3b1p2/3P3P/4rN2/4P3/PPP2PP1/3RR1K1 w - - 1 23	0.5
99	1k1r4/ppp2p1p/5p1P/3P4/5r2/5P2/PPPR2P1/4R1K1 w - - 1 27	0.5
100	r3k1nr/ppp2ppp/2n5/2bqP3/7P/7N/PPP1PPP1/RNB1KB2 w Qkq - 1 7	0.0
100	2kr2nr/ppp2ppp/2n5/2b1q3/4P2P/2N4N/PPP2PP1/R1B1KB2 w Q - 1 9	0.0
100	3r4/ppk2ppp/8/8/3n4/3Pq3/PP3NP1/3R2K1 w - - 7 21	0.0
100	8/ppk2ppp/8/8/8/3r3N/P5PK/2q5 w - - 2 29	0.0
100	8/ppk2ppp/8/8/5q2/8/P2r1NP1/6K1 w - - 6 31	0.0
101	6k1/1p4p1/p2pb3/6p1/P2P4/4P3/1Pr2PPP/5RK1 w - - 1 23	0.5
101	6k1/1p4p1/p2p4/6p1/P2P4/1b2P3/1Pr2PPP/3R2K1 w - - 5 25	0.5
101	6k1/1p4p1/p2p4/3b2p1/P7/4P3/1r3PPP/2R3K1 w - - 0 27	0.5
101	6k1/1p4p1/3R4/p5p1/b7/5P2/1r4PP/6K1 w - - 0 31	0.5
104	3Rbk1r/2p3pp/1pNb4/8/7P/2P1P3/PP4P1/2K5 b - - 0 28	0.5
104	2R1b2r/2p1k1pp/1p6/8/7P/2P1P3/PP4P1/2K5 b - - 1 30	0.5
104	3Rb2r/2p3pp/1p2k3/8/4P2P/2P5/PP4P1/2K5 b - - 0 32	0.5
104	R3b2r/2pk2pp/1p6/8/4P2P/2P5/PP4P1/2K5 b - - 4 34	0.5
105	r3k1r1/ppq1p3/2p3pB/5b2/3P4/1PP5/P3QPPb/R4R1K b q - 1 18	0.5
106	rn2k1nr/ppp2ppp/4q3/2b5/6P1/3P4/PP2BP1P/RNB1K1NR w KQkq - 2 9	0.0
106	r3k1nr/ppp2ppp/2n1q3/8/3bN1P1/3P4/PP2BP1P/R1B1K1NR w KQkq - 6 11	0.0
107	r7/pbpp4/1pnkp3/6p1/1P1P4/2P5/P3PPPP/RN2KBNR w KQ - 0 16	0.5
107	6r1/pbp1k3/1pn1p3/3p4/1P1PN1p1/2P5/P2NPPPP/R3KB1R w KQ - 0 20	0.5
