r2q1rk1/ppp3pp/3p1pnb/3P1b2/2N2P2/2P1P1PP/PP4B1/2KQ1R2 b - - 0 17	0.068231
3r1rk1/ppp1q1pp/3N1pnb/3P1b2/5P2/2P1P1PP/PP3RB1/2KQ4 b - - 0 19	0.029002
3r1rk1/ppp3pp/3N1pnb/3P1b2/5P2/2P3PP/PP1R2B1/2K5 b - - 0 21	0.029276
4r1k1/ppp3pp/3r1pnb/P2P1b2/5P2/2P3PP/1P1R2B1/2K5 b - - 0 23	0.019118
6k1/ppp3pp/3r1p1b/P2P1b2/5n2/2P3PP/1P4B1/2K1R3 b - - 0 25	0.010781
6k1/ppp3pp/3r1p2/P2n1b2/8/2P1b1PP/1P4B1/3K4 b - - 1 27	0.000276
6k1/ppp3pp/3r1p2/P4b2/8/2P1b1PP/1P4n1/5K2 b - - 1 29	0.005673
6k1/ppp3pp/5p2/P7/2P5/4b1Pb/1P2K1n1/3r4 b - - 2 31	0.000276
rnbqkbnr/ppp2p1p/3p4/4p1p1/2P1P3/3B4/PP1P1PPP/RNBQK1NR w KQkq - 0 4	0.520578
r1bqk1nr/ppp2pbp/2np4/4p1p1/2P1P3/3B1N2/PP1P1PPP/RNBQ1RK1 w kq - 4 6	0.529241
r2qk1nr/ppp2pbp/2np4/3bp1p1/2P1P3/3B1N2/PP1P1PPP/R1BQ1RK1 w kq - 0 8	0.539053
r2qk1nr/pp3pbp/2pp4/3Pp1p1/Qn2P3/3B1N2/PP1P1PPP/R1B2RK1 w kq - 0 10	0.626530
r2qk1nr/pp3pbp/2Pp4/4p3/1Q2P3/3B1p2/PP1P1PPP/R1B2RK1 w kq - 0 12	0.625598
r2q2nr/pP2kpbp/3p4/4p3/Q3P3/3B4/PP1P1PpP/R1B2RK1 w - - 2 14	0.646450
1r1q3r/QP2kpbp/3p1n2/4p3/4P3/3B4/PP1P1PKP/R1B2R2 w - - 1 16	0.631798
1r2r3/QPq1kpbp/3p1n2/4p3/P3P3/3B4/1P1P1P1P/R1B2RK1 w - - 1 18	0.582983
8/1rq1kpbp/B2p1n2/4p3/P3P3/8/1P1P1P1P/R1B2RK1 w - - 0 20	0.479732
8/4kpbp/2qp1n2/4p3/P3P3/3P4/1P3P1P/R1B2RK1 w - - 1 22	0.493751
8/4kpbp/3p1n2/P3p3/4P3/3qB3/1P3P1P/R4RK1 w - - 0 24	0.442308
8/P3kp1p/3p3b/4p3/4n3/3qB3/1P3P1P/R4RK1 w - - 1 26	0.678003
8/P4p1p/3pk3/4p1B1/8/3q2n1/1P3P1P/R4RK1 w - - 3 28	0.700012
Q7/5p2/3pk3/4p1p1/8/3q2P1/1P3P2/R4RK1 w - - 0 30	0.708318
7Q/5p2/3pk3/4p1p1/8/1P1q2P1/5P2/R4RK1 w - - 1 32	0.706961
rnbqkbnr/p4ppp/1p1p4/4p3/5P2/8/PP1PP1PP/RNBQKBNR w KQkq - 0 5	0.731285
r2qkbnr/p4ppp/1pnp4/4p3/3P1Pb1/5N2/PP2P1PP/RNBQKB1R w KQkq - 3 7	0.732840
r2qk2r/p3bppp/1pnp3n/4p3/3P1Pb1/2N1BN2/PP2P1PP/R2QKB1R w KQkq - 7 9	0.753750
r2qk2r/p4ppp/1pnp3n/6b1/3B1Pb1/2N5/PP2P1PP/R2QKB1R w KQkq - 0 11	0.707905
r3k2r/p4ppp/1pnp2qn/8/3BN1b1/8/PP2P1PP/R2QKB1R w KQkq - 2 13	0.696168
r4rk1/p4ppp/1pnp2q1/5n2/3BN1b1/3Q4/PP2P1PP/3RKB1R w K - 6 15	0.680042
3r1rk1/p4ppp/1p1p2q1/4nn2/2Q1N1b1/2B5/PP2P1PP/3RKB1R w K - 10 17	0.677744
3r1rk1/p4ppp/1p1p2q1/4B3/4N1b1/1Q6/PP2P1PP/3nKB1R w K - 0 19	0.663421
5rk1/p4ppp/1p1r2q1/4B3/6b1/8/PQ2P1PP/4KB1R w K - 0 21	0.663421
4r1k1/p4ppp/1p1q4/8/6b1/2Q5/P3P1PP/4KB1R w K - 2 23	0.661229
4r1k1/p4ppp/1p6/8/6b1/2Q1P3/P2K1qPP/5B1R w - - 3 25	0.631058
6k1/p4ppp/1p6/8/6b1/2QBr3/P5qP/2K4R w - - 0 27	0.610272
6k1/p4ppp/1p6/8/6b1/3B4/P6q/2K1Q3 w - - 0 29	0.999724
rn2kbnr/ppp3pp/8/4P3/7q/6P1/PPP2P1P/RNB1KbNR w KQkq - 0 8	0.442308
rn2k1nr/ppp3pp/8/4P3/1b5P/5N2/PPP2PbP/RNB1K2R w KQkq - 3 10	0.354373
rn2k1nr/ppp3pp/8/4P3/7P/2P2N2/P1P2P1P/R1B1K2b w Qkq - 0 12	0.340469
r5nr/pppk2pp/2n1N3/4P3/7P/2P5/P1P2P1P/R1B1K2b w Q - 4 14	0.351917
r1k4r/ppp3pp/2n1Pn2/2N5/7P/2P5/P1P2P1P/R1B1K2b w Q - 1 16	0.337905
r1k4r/ppp3pp/2n1P3/6B1/4b2P/2P5/P1P2P1P/R3K3 w Q - 0 18	0.338997
r1k4r/ppp1P1pp/2n5/6B1/4b2P/2P5/P4P1P/2R1K3 w - - 2 20	0.335575
r1k1r3/ppp1P1pp/2n5/5bB1/7P/2P2P2/P6P/3RK3 w - - 1 22	0.294435
r3r3/pppkn1pp/8/5bB1/7P/2P2P2/P4K1P/4R3 w - - 2 24	0.295665
r7/pppkr1pp/8/3nBb2/7P/2P2P2/P4K1P/4R3 w - - 6 26	0.294334
4r3/pppk2pp/8/3nrb2/2P4P/5P2/P4K1P/3R4 w - - 0 28	0.287148
4r3/ppp3pp/3k4/3P1b2/7P/5P2/P4K1P/8 w - - 1 30	0.279276
4r3/1pp3pp/8/p2k1b1P/P7/5P2/5K1P/8 w - - 0 32	0.279139
4r3/1pp3pp/8/p2k3P/b6P/5PK1/8/8 w - - 0 34	0.273432
8/1ppb2pp/8/p2k1K1P/7P/5P2/8/4r3 w - - 4 36	0.270994
rnbqk1nr/ppppbppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3	0.293915
r1bqk2r/ppppbppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 6 5	0.257810
r1bq1rk1/ppp1bppp/2np1n2/4p3/2BPP3/2N2N2/PPP2PPP/R1BQ1RK1 w - - 0 7	0.270889
r2q2k1/ppp1brpp/2npbn2/4p3/3PP3/2N1BN2/PPP2PPP/R2Q1RK1 w - - 2 9	0.272749
r2q2k1/ppp1brpp/2bp1n2/4p3/4P3/2N1BN2/PPP2PPP/R2Q1RK1 w - - 0 11	0.273059
r2q2k1/ppp2rpp/2bp4/4p1b1/4P1n1/2NQB3/PPP2PPP/R4RK1 w - - 0 13	0.151823
3q2k1/1pp2rpp/2bp4/3Np1b1/r3P1n1/3Q4/PPP2PPP/R4RK1 w - - 2 15	0.089547
6k1/1pp1qrpp/2bp4/4p3/r1P1Pbn1/3Q4/PP3PPP/R4RK1 w - - 1 17	0.037493
6k1/1pp2rpp/2bq4/4p3/r1P1P1n1/8/PP3PPb/R4R1K w - - 0 19	0.004310
6k1/1pp2rpp/2b5/4p3/2P1P1n1/rP1q1P2/P5Pb/R4R1K w - - 1 21	0.004418
3R1rk1/1pp3pp/2b5/4p3/2P1P1n1/rP3P2/P3q1Pb/5R1K w - - 5 23	0.004268
5k2/1pp3pp/2b5/4p3/2P1P3/rP2nP2/P3q1Pb/R6K w - - 2 25	0.001057
rnbqkbnr/pp2pppp/2p5/3p4/5P2/4P3/PPPPB1PP/RNBQK1NR b KQkq - 0 3	0.487822
rn1qkb1r/pp2pppp/2p2n2/3p1b2/5P2/2N1PN2/PPPPB1PP/R1BQK2R b KQkq - 4 5	0.501562
r2qkb1r/pp2pppp/2p2n2/2np1b2/3P1P2/2N1PN2/PPP1B1PP/R1BQ1RK1 b kq - 0 7	0.508746
2rqkb1r/pp2pppp/2p2n2/3pNb2/3PnP2/2N1P3/PPPBB1PP/R2Q1RK1 b k - 4 9	0.510307
2rqk2r/pp3Npp/2pbpn2/3p1b2/3PnP2/2N1P3/PPPBB1PP/2RQ1RK1 b k - 0 11	0.426600
2rq2kr/pp4pp/2pbpn2/3p1b2/3PnP2/P1N1PB2/1PPB2PP/2RQ1RK1 b - - 2 13	0.416739
2rq2kr/1p4pp/p1pbp3/3p1b2/1B1PnP2/P3PB2/1PP3PP/2RQ1RK1 b - - 1 15	0.420370
2r3kr/1p2q1pp/p2bp3/2Bp1b2/3PnP2/P1P1PB2/1P4PP/2RQ1RK1 b - - 0 17	0.422059
2r3kr/1p4pp/p3p3/2qp1b2/4nP2/P1PQPB2/1P4PP/2R2RK1 b - - 1 19	0.385456
3r2kr/1p4pp/p3p3/3p1b2/2qQnP2/P1P1PB2/1P4PP/2RR2K1 b - - 5 21	0.427172
2r3kr/1pq3pp/p3p3/3p1b2/P1PQnP2/4PB2/1P4PP/2RR2K1 b - - 0 23	0.431485
2r3kr/1pq3p1/p3p1bp/2Pp4/PP1QnP2/4PB2/6PP/2RR2K1 b - - 0 25	0.432642
3r2kr/1pq3p1/2P1p1bp/pP1p4/P2QnP2/4PB2/6PP/2RR2K1 b - - 0 27	0.452762
3r3r/1q4pk/1P2p1bp/p2p4/P2QnP2/4PB2/6PP/2RR2K1 b - - 0 29	0.463390
3rr3/1qR3pk/1P4bp/p2pP3/P2Qn3/4PB2/6PP/3R2K1 b - - 0 31	0.536304
rnbqkbr1/pppp1p2/4p3/7p/1PP5/8/P3PPPP/1RB1KBNR b Kq - 0 8	0.048874
r1bqk1r1/pppp1p2/2nbp3/7p/1PP5/5N2/P2BPPPP/1R2KB1R b Kq - 4 10	0.050100
r1bqk3/pppp1p2/3bp3/1P5p/2Pn2r1/5N2/P2BPPPP/3RKB1R b Kq - 2 12	0.000276
r1b1kbnr/ppn1pppp/8/8/4Q3/8/PPP2PPP/RN2KBNR b KQkq - 0 6	0.891012
r1b1kb1r/pp2pppp/5n2/3nQ3/8/5N2/PPP2PPP/RN2KB1R b KQkq - 4 8	0.898488
r3kb1r/pp1Bpppp/5n2/3nQ3/8/5N2/PPP2PPP/RN2K2R b KQkq - 0 10	0.922604
r3kb1r/pp2pppp/5n2/3nQ3/8/2N2N2/PPP2PPP/R4RK1 b - - 3 12	0.919783
3rkb1r/pp2pppp/5n2/8/8/2Q2N2/PPP2PPP/3R1RK1 b - - 2 14	0.920954
3k1b1r/pp2pppp/8/8/3Qn3/5N2/PPP2PPP/5RK1 b - - 1 16	0.933229
1Q2kb1r/1p2pppp/3n4/8/8/5N2/PPP2PPP/5RK1 b - - 2 18	0.940791
1Q3b1r/1p2pppp/2kn4/4R3/8/5N2/PPP2PPP/6K1 b - - 6 20	0.940661
3Q1br1/1p2pppp/1k1n4/4R3/3N4/8/PPP2PPP/6K1 b - - 10 22	0.999724
rnb1k1nr/pp3p1p/8/2bQ2B1/8/8/PPP2PPP/RN2K1NR b KQkq - 0 8	0.946535
r1b1k2r/pp1nnp1p/8/2b3B1/4Q3/2N5/PPP2PPP/R3K1NR b KQkq - 4 10	0.944348
r1b1k2r/1p1nnp2/7p/p1b5/4Q3/2N1B3/PPP2PPP/2KR2NR b kq - 1 12	0.946416
r3k2r/1p1Rnp2/5n1p/p1b5/Q7/2N1B3/PPP2PPP/2K3NR b kq - 0 14	0.964287
r3k2r/1p1n1p2/7p/p1B2n2/4Q3/2N5/PPP2PPP/2K3NR b kq - 2 16	0.984238
r2k3r/1p3p2/7p/p1Q5/8/2N5/PPP2PPP/2K3NR b - - 0 18	0.983537
r2kr3/1p3p2/7p/p1Q5/8/2N2NP1/PPP2P1P/2K4R b - - 2 20	0.987084
rnbqk1nr/p1p1b1pp/8/1p1N1P2/4p3/1P6/P1PP1PPP/RNBQKB1R w KQkq - 0 7	0.613802
rnbq1knr/p3b1pp/2p5/1B1N1P1Q/4p3/1P6/P1PP1PPP/RNB1K2R w KQ - 2 9	0.602893
rnbqk2r/p3n1pp/2p5/1B3P2/4p3/1P6/P1PP1PPP/RNB1K2R w KQ - 0 11	0.328713
rnbqk1r1/p3n1Pp/8/1p6/4p3/1P6/P1PP1PPP/RNB1K2R w KQ - 1 13	0.326097
r2qk1r1/p3n1Pp/2n1b3/1p6/4p3/1P6/PBPP1PPP/RN3RK1 w - - 5 15	0.330217
r3k1r1/p3n1Pp/3qbB2/1p6/3np3/NP6/P1PP1PPP/R4RK1 w - - 9 17	0.329046
r6r/p3k1Pp/3qb3/1p6/3np3/NP6/P1PP1PPP/4RRK1 w - - 0 19	0.396589
5r2/p3k2p/3qb3/1p6/3nR3/NP6/P1PP1PPP/5RK1 w - - 1 21	0.391462
5r2/p3k2p/4b3/3q4/1pNnRP2/1P6/P1PP2PP/5RK1 w - - 2 23	0.406891
6r1/p3k2p/2q1b3/4R3/1pNn1P2/1PP5/P2P2PP/5RK1 w - - 1 25	0.373470
6r1/p4k1p/2q5/8/1pNn1P2/1PP5/P2P2PP/4R1K1 w - - 2 27	0.529549
6r1/p6p/2n2k2/8/1p3P2/1PP5/P2P2PP/4R1K1 w - - 0 29	0.529549
6r1/p6p/5k2/3n4/P4P2/1P6/3P2PP/4R1K1 w - - 1 31	0.518715
3r4/p6p/5k2/3n4/P2R1P2/1P6/3P2PP/6K1 w - - 5 33	0.523988
3r4/7p/p7/P2n1k2/2R2P2/1P6/3P2PP/6K1 w - - 2 35	0.524608
rnbqkbnr/1pp1pppp/8/p1Pp4/8/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3	0.742190
r1bqkb1r/1pp1pppp/2n2n2/p1Pp4/8/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 4 5	0.739381
2rqkb1r/1pp1pppp/2n2n2/p1Pp1b2/3P1B2/2N2N2/PP2PPPP/R2QKB1R w KQk - 3 7	0.751875
2rqkb1r/1pp2pp1/2n1pn1p/p1Pp1b2/3P1B2/2N1PN2/PP3PPP/2RQKB1R w Kk - 0 9	0.765293
2rqk1r1/1pp1bpp1/2n1pn1p/p1Pp1b2/3P1B2/2NBPN2/PP3PPP/2RQ1RK1 w - - 4 11	0.789662
2rqkr2/1pp1bpp1/2n2n1p/p1Pp1p2/3P1B2/2N1PN2/PP3PPP/2RQR1K1 w - - 2 13	0.784467
2rqk2r/1pp1bpp1/2n4p/p1PpNp1Q/3PnB2/2N1P3/PP3PPP/2R1R1K1 w - - 6 15	0.999724
rnb1k2r/1ppp2Bp/8/p2P1pq1/6n1/1P4b1/P1P1PP1P/RN1QKBNR w KQkq - 0 9	0.555914
rnb1k2r/1ppp2qp/8/p2P1p2/8/1P2n1P1/P1PNPP2/R2QKBNR w KQkq - 2 11	0.486887
rnb1k2r/1ppp3p/8/p2P1p2/8/1P2P1P1/P1PNP3/1q2KBNR w Kkq - 0 13	0.477251
rnb1k1r1/1ppp3p/8/3P1p2/p7/1P2PNP1/P1P1P3/1N2KB1R w Kq - 0 15	0.502187
rnb1k3/1ppp3p/8/3P1p2/8/pPN1PNrB/P1P1P3/4K2R w Kq - 0 17	0.521819
1nb1k3/1ppp2rp/r6R/3P1B2/8/pPN1PN2/P1P1P3/4K3 w - - 3 19	0.518093
1nb1k3/1ppp3B/5r2/3P4/8/pPN1PN2/P1P1P3/4K3 w - - 1 21	0.531088
2b1k3/1p1p3B/2n2r2/1N6/8/pP2PN2/P1P1P3/4K3 w - - 0 23	0.527081
2b1k3/1p1p3B/5r2/8/2N5/1P2PN2/n1P1P3/4K3 w - - 0 25	0.527081
2b1k3/1p6/5r2/3p2N1/2N1B3/1Pn1P3/2P1P3/4K3 w - - 0 27	0.464920
2b1k3/1p5N/7r/3n4/2N5/1P2P3/2P1P3/4K3 w - - 0 29	0.424039
2b5/1p2k3/8/3n2N1/2N5/1P2P3/2PKP3/7r w - - 4 31	0.428317
2b5/1p2k3/4n3/6N1/2N1P3/1P2K3/2P1P3/7r w - - 3 33	0.429179
8/3bk3/4n3/1p2N3/2N1P3/1P2K3/2P1P3/7r w - - 0 35	0.432063
8/3bk3/1N6/1pn1N3/4P3/1P5r/2PKP3/8 w - - 4 37	0.442012
rnb1kbnr/pp1p1ppp/8/8/8/5NP1/PPPqP2P/R1BQKB1R w KQkq - 0 7	0.906719
r1b1kb1r/pp1p1ppp/2n2n2/8/8/2B2NP1/PPP1P2P/R2QKB1R w KQkq - 3 9	0.910820
r1b1k2r/pp1p1p1p/2n2p1b/3Q4/8/5NP1/PPP1P2P/R3KB1R w KQkq - 2 11	0.922440
r1b2rk1/pp1p1p1p/2n2p2/3Q4/8/4bNP1/PPP1P1BP/R4RK1 w - - 6 13	0.910269
r1b1r1k1/1p1p1p1p/2n2p2/p2Q4/8/4bNP1/PPP1P1BP/3R1R1K w - - 0 15	0.918085
r1b1r2k/1p1p1p1p/5p2/p4Q2/1n1N4/4b1P1/PPP1P1BP/3R1R1K w - - 4 17	0.994479
r1b1r2k/1p1p1Q1p/8/p7/1n1N4/4b1P1/PPP1P1BP/3R1R1K w - - 1 19	0.995122
r1b1Q3/1p1p3p/5k2/p4N2/1n6/4b1P1/PPP1P1BP/3R1R1K w - - 3 21	0.996466
r1b5/1p1p2Qp/8/p4N1k/1n6/4b1P1/PPP1P1BP/3R1R1K w - - 7 23	0.999724
rnbqkbnr/pppp1ppp/8/8/3p4/4B3/PPP1PPPP/RN1QKBNR w KQkq - 0 3	0.251250
r1bqkb1r/pppp1ppp/2n2n2/8/3B4/5N2/PPP1PPPP/RN1QKB1R w KQkq - 3 5	0.254999
r1bq1rk1/pppp1ppp/2nb1n2/8/3BP3/2N2N2/PPP2PPP/R2QKB1R w KQ - 1 7	0.250000
r1bq1rk1/ppp2ppp/2np1n2/8/2BBPb2/2N2N2/PPP2PPP/R2Q1RK1 w - - 0 9	0.269957
r2q1rk1/ppp3pp/2nppn2/8/3BPb2/2N2N2/PPP2PPP/R2Q1RK1 w - - 0 11	0.262490
2rq1rk1/ppp3pp/2npp3/8/4Pbn1/2N1BN2/PPP2PPP/R2QR1K1 w - - 4 13	0.256873
2rq1r2/ppp3kp/2n1p3/3p4/4Pbn1/2N2N2/PPP2PPP/R2QR1K1 w - - 0 15	0.238134
2rq2r1/ppp3kp/2n1p3/3P2N1/5bn1/2N5/PPP2PPP/R2QR1K1 w - - 3 17	0.386471
2rq1Nr1/ppp3k1/2n1p3/3P4/5bn1/2N5/PPP2PPP/R2QR1K1 w - - 3 19	0.438671
2rq3r/ppp4k/2n1p3/3P4/5bQ1/2N5/PPP2PPP/R3R1K1 w - - 0 23	0.390157
2r3kr/ppp5/2P1p3/8/3q1b2/2N5/PPP2PPP/R3R1K1 w - - 0 25	0.166739
5rkr/pPp5/4p3/8/3q4/2N5/PPP2PPb/R3RK2 w - - 2 27	0.147367
r1bqkb1r/pp1np2p/7p/5P2/4nP2/8/PPP1P2P/RN2KBNR b KQkq - 0 8	0.272555
r1b1kb1r/pp1np2p/7p/5q2/4nP2/2P1P3/PP5P/RN2KBNR b KQkq - 0 10	0.271196
r1b2rk1/pp1np1bp/7p/5q2/4nP2/2P1PN2/PP1N3P/R3KB1R b KQ - 4 12	0.274054
r4rk1/pp2p1bp/4bn1p/5q2/2B1nP2/2P1PN2/PP1N3P/2KR3R b - - 8 14	0.274054
3r1rk1/pp2p1bp/4bn1p/5q2/2BN1P2/2P1P3/PP1N1n1P/2KRR3 b - - 12 16	0.282459
3r1r1k/pp2p1bp/5n1p/5b2/2B2P2/2P1PN2/PP3n1P/2KRR3 b - - 1 18	0.318674
5r1k/pp2p1bp/5n1p/5b2/2B2P2/2P1PN2/PP5P/3K4 b - - 0 20	0.313099
3r3k/pp2p1bp/7p/5b2/2BNnP2/2P1P3/PP2K2P/8 b - - 4 22	0.317061
3r3k/pp2p1bp/7p/8/2BNnP2/2P1Pb2/PPK4P/8 b - - 8 24	0.317790
3r3k/pp2p1bp/3n3p/3b4/3N1P2/1PPBP3/P1K4P/8 b - - 0 26	0.314490
2r4k/pp2p1bp/4N2p/3b4/2P1nP2/1P1BP3/P1K4P/8 b - - 0 28	0.314070
2r4k/pp2p2p/4N2p/3bbP2/2P1n2P/1P1BP3/P1K5/8 b - - 0 30	0.311463
2r5/pp2pk1p/7p/3bbP1P/2PNn3/1P1BP3/P1K5/8 b - - 2 32	0.311329
2r5/pp2p2p/4Nk1p/3bbP1P/2P1n3/1P1BP3/P7/1K6 b - - 6 34	0.300667
2r5/pp2p2p/2P1Nk1p/3bbP1P/4n3/1P1BP3/P7/1K6 b - - 0 36	0.289811
rnbqkb1r/1pp1pppp/7n/p2P4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4	0.552937
rn1qkb1r/1pp1pppp/8/p2P1b2/3P2n1/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 5 6	0.554725
r2qkb1r/1pp1pppp/5n2/p2P1b2/2BP1Bn1/2N2N2/PPP2PPP/R2QK2R w KQkq - 9 8	0.570534
r2qkb1r/1p2pppp/2p5/pB1P1b2/3PnBn1/2N2N2/PPP2PPP/R2Q1RK1 w kq - 0 10	0.590677
r2qkb1r/1pP1pppp/8/pn3b2/3P1Bn1/5N2/PPP2PPP/R2Q1RK1 w kq - 0 12	0.613306
3rkb1r/1p2pppp/3n4/p4b2/3P1Bn1/5N2/PPP2PPP/R2QR1K1 w k - 2 14	0.610809
3rkb1r/1p2pppp/8/5b2/p2Pn1n1/5NB1/PPP2PPP/2RQR1K1 w k - 0 16	0.605218
r3kb1r/1p2pppp/8/5b2/p1PP2n1/5NP1/PP3PP1/2RQR1K1 w k - 1 18	0.612310
r3kb1r/1p2ppp1/7p/2P2b2/3P2n1/p4NP1/PP1Q1PP1/2R1R1K1 w k - 0 20	0.618215
r3kb1r/5pp1/2R1p2p/5b2/3P2n1/p4NP1/PP1Q1PP1/4R1K1 w k - 0 22	0.610306
r4rk1/1R3pp1/3bp2p/5b2/3P2n1/p4NP1/PP1Q1PP1/4R1K1 w - - 4 24	0.591219
5rk1/1R3pp1/3bp2p/1P3b2/3P2n1/p4NP1/P1rQ1PP1/4R1K1 w - - 1 26	0.532625
2r3k1/1R3pp1/3bp2p/1P3b2/3P2n1/pQ3NP1/P4rP1/4R1K1 w - - 2 28	0.537832
1b4k1/5pp1/1P2p2p/5b2/3P2n1/pQ3NP1/P1r2rP1/4R1K1 w - - 0 30	0.367526
1b4k1/5pp1/1P2p3/5bp1/3P2n1/pQ4P1/P1r3r1/4R2K w - - 0 32	0.302283
rnbqkbnr/ppp1pp1p/3p4/6B1/4P3/3P4/PPP2PPP/RN1QKBNR b KQkq - 0 3	0.810348
rnbqk2r/ppp1ppbp/3p1n2/6B1/4P3/2NP1N2/PPP2PPP/R2QKB1R b KQkq - 4 5	0.805914
r2qk2r/ppp1ppbp/2npbn2/6B1/3PP3/2NB1N2/PPP2PPP/R2QK2R b KQkq - 2 7	0.801442
2rq1rk1/ppp1ppbp/2npbn2/3P2B1/4P3/2NB1N2/PPP2PPP/R2Q1RK1 b - - 0 9	0.871584
2rq1r1k/ppp1p1bp/2nppn2/8/4P3/2NBBN2/PPP2PPP/R2Q1RK1 b - - 1 11	0.883594
2rq1rk1/ppp1p1bp/2n1Nn2/3p4/4P3/2NBB3/PPP2PPP/R2Q1RK1 b - - 0 13	0.934520
3r1r1k/ppp1p1bp/2n2n2/3P4/8/2NBB3/PPP2PPP/R2Q1RK1 b - - 0 15	0.972334
3r1rk1/ppp1p1bp/2n5/3N3Q/8/3BB3/PPP2PPP/R4RK1 b - - 0 17	0.990249
rn2kbnr/pp3ppp/4b3/2p1p3/2B1p3/6P1/PPPB3P/RN1K2NR w kq - 2 9	0.404745
rn2kb1r/pp4pp/4pn2/2p1p3/4p3/2N3P1/PPPB3P/R2K2NR w kq - 2 11	0.398148
2kr1b1r/pp4pp/2n1pn2/2p1p3/4p3/2N3P1/PPPBN2P/R1K4R w - - 6 13	0.399454
2k4r/pp2b1pp/2n1pn2/2p1p1B1/4p3/2N3P1/PPP1N2P/R1Kr4 w - - 0 15	0.390703
2kr4/pp2b1pp/4pn2/2p1p1B1/3np3/2N3P1/PPP1N2P/R1K5 w - - 3 17	0.396071
2kr4/pp2b1pp/4pn2/1Np1p1B1/4p3/6P1/PPP4P/R1K5 w - - 2 19	0.418131
3r4/ppk3pp/4pb2/2p1p3/4p3/2N3P1/PPP4P/R1K5 w - - 0 21	0.421213
3r4/ppk1b1pp/4p3/4p3/2p1N3/6P1/PPP4P/1RK5 w - - 2 23	0.422059
8/ppk3pp/4p3/2b1p3/1Ppr4/6P1/P1P4P/1RK5 w - - 0 25	0.397887
8/ppk3pp/4p3/2P1p3/2r5/1Rp3P1/P1P4P/2K5 w - - 2 27	0.397367
8/pp4pp/2k1p3/2r1p3/8/1Rp3P1/P1P4P/2K5 w - - 0 29	0.380575
8/1p5p/2k1p1p1/p1r1p3/6R1/2p3P1/P1P4P/2K5 w - - 0 31	0.378894
8/1p6/4p1p1/p1rkp2p/R7/2p3P1/P1P4P/2K5 w - - 2 33	0.371160
8/1p6/6p1/p1rkp2p/R3p3/2p3P1/P1P1K2P/8 w - - 0 35	0.400504
8/1p6/6p1/pr1kp3/R3p2P/2p1K3/P1P4P/8 w - - 1 37	0.415352
rnbqkbnr/1p2pp1p/3p3p/p7/3pP3/N7/PPP2PPP/R2QKBNR w KQkq - 0 6	0.168131
rnbqkb1r/1p3p1p/3p1n1p/p3p3/4P3/N7/PPP2PPP/R2QKBNR w KQkq - 2 8	0.146071
r2qkb1r/1p3p1p/2npbn1p/p3p3/4P3/N2B1N2/PPP2PPP/R2QK2R w KQkq - 6 10	0.157699
r2q1rk1/1p3pbp/2npbn1p/pN2p3/4P3/3B1N2/PPP2PPP/R2Q1RK1 w - - 10 12	0.158781
2rqr1k1/1p3pbp/2npbn1p/pN2p3/2P1P3/3B1N2/PP3PPP/2RQ1RK1 w - - 3 14	0.167573
3rr1k1/1p2qpbp/2npbn1p/pN2p3/2P1P3/P2B1N2/1P3PPP/2RQR1K1 w - - 1 16	0.163146
3rr1k1/1p2qpbp/2npb2p/1N2p3/p1P1P1n1/P2B1N2/1P1Q1PPP/3RR1K1 w - - 2 18	0.172341
3rr1k1/1p2qpbp/2nNb2p/4p3/p1P1P1n1/P4N2/1PBQ1PPP/3RR1K1 w - - 1 20	0.217067
4q1k1/1p3pbp/2n1b2p/4p3/p1P1P1n1/P7/1PBN1PPP/3RR1K1 w - - 0 22	0.140703
4q1k1/1p3p1p/4bb1p/4p3/2PnP1n1/P7/1PBN1PPP/3RR1K1 w - - 3 24	0.133980
6k1/1p3p1p/4bb1p/2q1p3/2PnP1n1/P2B4/1P1N1PPP/2R1R1K1 w - - 7 26	0.136694
6k1/1p3p1p/4bb1p/2q1p3/P1P1P1n1/3Bn3/1P1N1PPP/2R2RK1 w - - 3 28	0.127464
6k1/1p3p1p/4bb1p/4p3/P1P1P1n1/1N1qP3/1P4PP/2R2RK1 w - - 0 30	0.097135
6k1/1p3p1p/4bb1p/2N1p3/P1P1P3/2R1n3/1P2q1PP/5RK1 w - - 0 32	0.065908
rnbqkbnr/p2pp1p1/1pp2p2/7p/3PQP2/8/PPP1P1PP/RNB1KBNR w KQkq - 0 5	0.999724
rnb1kbnr/ppp1pppp/8/8/5P2/P1p5/1P1P2PP/RNBQKBNR w KQkq - 0 6	0.689207
r1b1kb1r/ppp1pppp/2n2n2/1B6/5P2/P1N5/1P1P2PP/R1BQK1NR w KQkq - 3 8	0.696535
r3kb1r/p1p1pppp/b1p2n2/8/5P2/P1N2N2/1P1P2PP/R1BQK2R w KQkq - 2 10	0.695573
3rkb1r/p1p1pppp/2p2n2/1b2N3/3P1P2/P1N5/1P4PP/R1BQK2R w KQk - 1 12	0.705968
